"Pseudopiptadenia schumanniana","Pseudopiptadenia","","schumanniana",NA,NA,"","","ild-34116",TRUE,"1.1","Accepted","Leguminosae","Pseudopiptadenia","","schumanniana","","","(Taub.) G.P.Lewis & M.P.Lima","ild-34116","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Pseudopiptadenia suaveolens","Pseudopiptadenia","","suaveolens",NA,NA,"","","tro-13076047",TRUE,"1.1","Accepted","Leguminosae","Pseudopiptadenia","","suaveolens","","","(Miq.) J.W. Grimes","tro-13076047","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Pseudopiptadenia warmingii","Pseudopiptadenia","","warmingii",NA,NA,"","","ild-33929",TRUE,"1.1","Accepted","Leguminosae","Pseudopiptadenia","","warmingii","","","(Benth.) G.P.Lewis & M.P.Lima","ild-33929","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Pseudoplantago friesii","Pseudoplantago","","friesii",NA,NA,"","","tro-1101469",TRUE,"1.1","Accepted","Amaranthaceae","Pseudoplantago","","friesii","","","Suess.","tro-1101469","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Pseudopogonatherum contortum","Pseudopogonatherum","","contortum",NA,NA,"","","kew-438311",TRUE,"1.1","Synonym","Poaceae","Eulalia","","contorta","","","(Brongn.) Kuntze","kew-413977","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Pseudoprosopis gilletii","Pseudoprosopis","","gilletii",NA,NA,"","","ild-166",TRUE,"1.1","Accepted","Leguminosae","Pseudoprosopis","","gilletii","","","(De Wild.) Villiers","ild-166","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Pseudoprospero firmifolium","Pseudoprospero","","firmifolium",NA,NA,"","","kew-285054",TRUE,"1.1","Accepted","Asparagaceae","Pseudoprospero","","firmifolium","","","(Baker) Speta","kew-285054","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Pseudopteris decipiens","Pseudopteris","","decipiens",NA,NA,"","","tro-28600892",TRUE,"1.1","Accepted","Sapindaceae","Pseudopteris","","decipiens","","","Baill.","tro-28600892","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Pseudopterobryum tenuicuspis","Pseudopterobryum","","tenuicuspis",NA,NA,"","","tro-35143311",TRUE,"1.1","Accepted","Pterobryaceae","Pseudopterobryum","","tenuicuspis","","","Broth.","tro-35143311","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Pseudoraphis paradoxa","Pseudoraphis","","paradoxa",NA,NA,"","","kew-438334",TRUE,"1.1","Accepted","Poaceae","Pseudoraphis","","paradoxa","","","(R.Br.) Pilg.","kew-438334","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Pseudoraphis sordida","Pseudoraphis","","sordida",NA,NA,"","","kew-438336",TRUE,"1.1","Accepted","Poaceae","Pseudoraphis","","sordida","","","(Thwaites) S.M.Phillips & S.L.Chen","kew-438336","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Pseudoraphis spinescens","Pseudoraphis","","spinescens",NA,NA,"","","kew-438337",TRUE,"1.1","Accepted","Poaceae","Pseudoraphis","","spinescens","","","(R.Br.) Vickery","kew-438337","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Pseudoraphis ukishiba","Pseudoraphis","","ukishiba",NA,NA,"","","kew-438343",TRUE,"1.1","Synonym","Poaceae","Pseudoraphis","","sordida","","","(Thwaites) S.M.Phillips & S.L.Chen","kew-438336","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Pseudorchis albida","Pseudorchis","","albida",NA,NA,"","","kew-166513",TRUE,"1.1","Accepted","Orchidaceae","Pseudorchis","","albida","","","(L.) Á.Löve & D.Löve","kew-166513","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Pseudorhipsalis amazonica","Pseudorhipsalis","","amazonica",NA,NA,"","","kew-2415394",TRUE,"1.1","Accepted","Cactaceae","Pseudorhipsalis","","amazonica","","","(K.Schum.) Ralf Bauer","kew-2415394","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Pseudorhipsalis himantoclada","Pseudorhipsalis","","himantoclada",NA,NA,"","","tro-5100484",TRUE,"1.1","Accepted","Cactaceae","Pseudorhipsalis","","himantoclada","","","(Rol.-Goss.) Britton & Rose","tro-5100484","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Pseudorhynchostegiella duriaei","Pseudorhynchostegiella","","duriaei",NA,NA,"","","tro-35218143",TRUE,"1.1","Accepted","Brachytheciaceae","Pseudorhynchostegiella","","duriaei","","","(Mont.) Ignatov & Vanderpoorten","tro-35218143","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Pseudoridolfia fennanei","Pseudoridolfia","","fennanei",NA,NA,"","","kew-2897119",TRUE,"1.1","Unresolved","Apiaceae","Pseudoridolfia","","fennanei","","","Reduron, Mathez & S.R.Downie","kew-2897119","Unresolved",FALSE,FALSE,FALSE,2017-05-11
"Pseudoroegneria ferganensis","Pseudoroegneria","","ferganensis",NA,NA,"","","",FALSE,"1.1","","","Pseudoroegneria","","ferganensis",NA,"","","","",FALSE,FALSE,FALSE,2017-05-11
"Pseudoroegneria geniculata","Pseudoroegneria","","geniculata",NA,NA,"","","kew-438355",TRUE,"1.1","Synonym","Poaceae","Elymus","","bungeanus","","","(Trin.) Melderis","kew-410960","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Pseudoroegneria gracillima","Pseudoroegneria","","gracillima",NA,NA,"","","kew-438360",TRUE,"1.1","Unresolved","Poaceae","Pseudoroegneria","","gracillima","","","(Nevski) Á.Löve","kew-438360","Unresolved",FALSE,FALSE,FALSE,2017-05-11
"Pseudoroegneria pertenuis","Pseudoroegneria","","pertenuis",NA,NA,"","","kew-438366",TRUE,"1.1","Synonym","Poaceae","Elymus","","tauri","","","(Boiss. & Bal.) Melderis","kew-411614","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Pseudoroegneria strigosa","Pseudoroegneria","","strigosa",NA,NA,"","","kew-438374",TRUE,"1.1","Synonym","Poaceae","Elymus","","reflexiaristatus","","","(Nevski) Melderis","kew-411501","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Pseudosabicea arborea","Pseudosabicea","","arborea",NA,NA,"","","kew-166535",TRUE,"1.1","Synonym","Rubiaceae","Sabicea","","arborea","","","K.Schum.","kew-181093","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Pseudosabicea mildbraedii","Pseudosabicea","","mildbraedii",NA,NA,"","","kew-166545",TRUE,"1.1","Synonym","Rubiaceae","Sabicea","","mildbraedii","","","Wernham","kew-181216","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Pseudosabicea mitisphaera","Pseudosabicea","","mitisphaera",NA,NA,"","","kew-166548",TRUE,"1.1","Synonym","Rubiaceae","Sabicea","","nobilis","","","R.D.Good","kew-181227","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Pseudosalacia streyi","Pseudosalacia","","streyi",NA,NA,"","","tro-6600527",TRUE,"1.1","Accepted","Celastraceae","Pseudosalacia","","streyi","","","Codd","tro-6600527","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Pseudosamanea guachapele","Pseudosamanea","","guachapele",NA,NA,"","","ild-32327",TRUE,"1.1","Synonym","Leguminosae","Albizia","","guachapele","","","(Kunth) Dugand","ild-32326","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Pseudosasa acutivagina","Pseudosasa","","acutivagina",NA,NA,"","","kew-438385",TRUE,"1.1","Synonym","Poaceae","Acidosasa","","nanunica","","","(McClure) C.S.Chao & G.Y.Yang","kew-387355","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Pseudosasa amabilis","Pseudosasa","","amabilis",NA,NA,"","","kew-438388",TRUE,"1.1","Accepted","Poaceae","Pseudosasa","","amabilis","","","(McClure) Keng f.","kew-438388","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Pseudosasa gracilis","Pseudosasa","","gracilis",NA,NA,"","","kew-438400",TRUE,"1.1","Accepted","Poaceae","Pseudosasa","","gracilis","","","S.L.Chen & G.Y.Sheng","kew-438400","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Pseudosasa guanxianensis","Pseudosasa","","guanxianensis",NA,NA,"","","kew-438401",TRUE,"1.1","Synonym","Poaceae","Indocalamus","","longiauritus","","","Hand.-Mazz.","kew-420208","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Pseudosasa hamadae","Pseudosasa","","hamadae",NA,NA,"","","kew-438403",TRUE,"1.1","Synonym","Poaceae","Indocalamus","","tessellatus","","","(Munro) Keng f.","kew-420239","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Pseudosasa hindsii","Pseudosasa","","hindsii",NA,NA,"","","kew-438404",TRUE,"1.1","Accepted","Poaceae","Pseudosasa","","hindsii","","","(Munro) C.D.Chu & C.S.Chao","kew-438404","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Pseudosasa hirta","Pseudosasa","","hirta",NA,NA,"","","kew-438405",TRUE,"1.1","Synonym","Poaceae","Indocalamus","","latifolius","","","(Keng) McClure","kew-420207","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Pseudosasa japonica","Pseudosasa","","japonica",NA,NA,"","","kew-438408",TRUE,"1.1","Accepted","Poaceae","Pseudosasa","","japonica","","","(Steud.) Makino","kew-438408","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Pseudosasa longiligula","Pseudosasa","","longiligula",NA,NA,"","","kew-438420",TRUE,"1.1","Accepted","Poaceae","Pseudosasa","","longiligula","","","T.H.Wen","kew-438420","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Pseudosasa maculifera","Pseudosasa","","maculifera",NA,NA,"","","kew-438423",TRUE,"1.1","Accepted","Poaceae","Pseudosasa","","maculifera","","","J.L.Lu","kew-438423","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Pseudosasa nanningensis","Pseudosasa","","nanningensis",NA,NA,"","","kew-468018",TRUE,"1.1","Unresolved","Poaceae","Pseudosasa","","nanningensis","","","(Q.H.Dai) D.Z.Li & Y.X.Zhang","kew-468018","Unresolved",FALSE,FALSE,FALSE,2017-05-11
"Pseudosasa notata","Pseudosasa","","notata",NA,NA,"","","kew-438433",TRUE,"1.1","Synonym","Poaceae","Acidosasa","","notata","","","(Z.P.Wang & G.H.Ye) S.S.You","kew-387356","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Pseudosasa orthotropa","Pseudosasa","","orthotropa",NA,NA,"","","kew-438435",TRUE,"1.1","Accepted","Poaceae","Pseudosasa","","orthotropa","","","S.L.Chen & T.H.Wen","kew-438435","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Pseudosasa owatarii","Pseudosasa","","owatarii",NA,NA,"","","kew-438436",TRUE,"1.1","Accepted","Poaceae","Pseudosasa","","owatarii","","","(Makino) Makino","kew-438436","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Pseudosasa subsolida","Pseudosasa","","subsolida",NA,NA,"","","kew-438447",TRUE,"1.1","Accepted","Poaceae","Pseudosasa","","subsolida","","","S.L.Chen & G.Y.Sheng","kew-438447","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Pseudosasa usawae","Pseudosasa","","usawae",NA,NA,"","","kew-438453",TRUE,"1.1","Synonym","Poaceae","Pseudosasa","","japonica","","","(Steud.) Makino","kew-438408","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Pseudosasa viridula","Pseudosasa","","viridula",NA,NA,"","","kew-438457",TRUE,"1.1","Accepted","Poaceae","Pseudosasa","","viridula","","","S.L.Chen & G.Y.Sheng","kew-438457","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Pseudoscabiosa grosii","Pseudoscabiosa","","grosii",NA,NA,"","","kew-2408718",TRUE,"1.1","Unresolved","Caprifoliaceae","Pseudoscabiosa","","grosii","","","(Font Quer) Devesa","kew-2408718","Unresolved",FALSE,FALSE,FALSE,2017-05-11
