"Bauhinia aculeata","Bauhinia","","aculeata",NA,NA,"","","ild-29595",TRUE,"1.1","Accepted","Leguminosae","Bauhinia","","aculeata","","","L.","ild-29595","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Bauhinia acuminata","Bauhinia","","acuminata",NA,NA,"","","ild-794",TRUE,"1.1","Accepted","Leguminosae","Bauhinia","","acuminata","","","L.","ild-794","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Bauhinia andrieuxii","Bauhinia","","andrieuxii",NA,NA,"","","ild-20013",TRUE,"1.1","Accepted","Leguminosae","Bauhinia","","andrieuxii","","","Hemsl.","ild-20013","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Bauhinia apertilobata","Bauhinia","","apertilobata",NA,NA,"","","ild-43579",TRUE,"1.1","Accepted","Leguminosae","Bauhinia","","apertilobata","","","Merr. & F.P.Metcalf","ild-43579","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Bauhinia bauhinioides","Bauhinia","","bauhinioides",NA,NA,"","","ild-10316",TRUE,"1.1","Accepted","Leguminosae","Bauhinia","","bauhinioides","","","(Mart.) J.F.Macbr.","ild-10316","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Bauhinia beguinotii","Bauhinia","","beguinotii",NA,NA,"","","ild-10317",TRUE,"1.1","Accepted","Leguminosae","Bauhinia","","beguinotii","","","Cufod.","ild-10317","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Bauhinia binata","Bauhinia","","binata",NA,NA,"","","ild-795",TRUE,"1.1","Accepted","Leguminosae","Bauhinia","","binata","","","Blanco","ild-795","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Bauhinia blakeana","Bauhinia","","blakeana",NA,NA,"","","ild-21612",TRUE,"1.1","Accepted","Leguminosae","Bauhinia","","blakeana","","","Dunn","ild-21612","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Bauhinia bohniana","Bauhinia","","bohniana",NA,NA,"","","ild-43599",TRUE,"1.1","Accepted","Leguminosae","Bauhinia","","bohniana","","","L.Chen","ild-43599","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Bauhinia bowkeri","Bauhinia","","bowkeri",NA,NA,"","","ild-797",TRUE,"1.1","Accepted","Leguminosae","Bauhinia","","bowkeri","","","Harv.","ild-797","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Bauhinia brachycalyx","Bauhinia","","brachycalyx",NA,NA,"","","ild-10319",TRUE,"1.1","Accepted","Leguminosae","Bauhinia","","brachycalyx","","","Ducke","ild-10319","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Bauhinia brachycarpa","Bauhinia","","brachycarpa",NA,NA,"","","ild-43548",TRUE,"1.1","Accepted","Leguminosae","Bauhinia","","brachycarpa","","","Benth.","ild-43548","Accepted",FALSE,FALSE,FALSE,2017-05-11
