"Myrmecodia sterrophylla","Myrmecodia","","sterrophylla",NA,NA,"","","kew-132025",TRUE,"1.1","Accepted","Rubiaceae","Myrmecodia","","sterrophylla","","","Merr. & L.M.Perry","kew-132025","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Myrmecodia tuberosa","Myrmecodia","","tuberosa",NA,NA,"","","kew-132026",TRUE,"1.1","Accepted","Rubiaceae","Myrmecodia","","tuberosa","","","Jack","kew-132026","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Myrmeconauclea stipulacea","Myrmeconauclea","","stipulacea",NA,NA,"","","kew-132035",TRUE,"1.1","Accepted","Rubiaceae","Myrmeconauclea","","stipulacea","","","Ridsdale","kew-132035","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Myrmeconauclea strigosa","Myrmeconauclea","","strigosa",NA,NA,"","","kew-132036",TRUE,"1.1","Accepted","Rubiaceae","Myrmeconauclea","","strigosa","","","(Korth.) Merr.","kew-132036","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Myrmecophila brysiana","Myrmecophila","","brysiana",NA,NA,"","","kew-132039",TRUE,"1.1","Accepted","Orchidaceae","Myrmecophila","","brysiana","","","(Lem.) G.C.Kenn.","kew-132039","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Myrmecophila christinae","Myrmecophila","","christinae",NA,NA,"","","kew-132041",TRUE,"1.1","Accepted","Orchidaceae","Myrmecophila","","christinae","","","Carnevali & Gómez-Juárez","kew-132041","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Myrmecophila exaltata","Myrmecophila","","exaltata",NA,NA,"","","kew-132044",TRUE,"1.1","Accepted","Orchidaceae","Myrmecophila","","exaltata","","","(Kraenzl.) G.C.Kenn.","kew-132044","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Myrmecophila galeottiana","Myrmecophila","","galeottiana",NA,NA,"","","kew-132045",TRUE,"1.1","Accepted","Orchidaceae","Myrmecophila","","galeottiana","","","(A.Rich.) Rolfe","kew-132045","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Myrmecophila grandiflora","Myrmecophila","","grandiflora",NA,NA,"","","kew-132046",TRUE,"1.1","Accepted","Orchidaceae","Myrmecophila","","grandiflora","","","(Lindl.) Carnevali & J.L.Tapia & I.Ramírez","kew-132046","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Myrmecophila tibicinis","Myrmecophila","","tibicinis",NA,NA,"","","kew-132052",TRUE,"1.1","Accepted","Orchidaceae","Myrmecophila","","tibicinis","","","(Bateman ex Lindl.) Rolfe","kew-132052","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Myrmecophila wendlandii","Myrmecophila","","wendlandii",NA,NA,"","","kew-132053",TRUE,"1.1","Accepted","Orchidaceae","Myrmecophila","","wendlandii","","","(Rchb.f.) G.C.Kenn.","kew-132053","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Myrmephytum arfakianum","Myrmephytum","","arfakianum",NA,NA,"","","kew-132058",TRUE,"1.1","Accepted","Rubiaceae","Myrmephytum","","arfakianum","","","(Becc.) Huxley & Jebb","kew-132058","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Myrmephytum beccarii","Myrmephytum","","beccarii",NA,NA,"","","kew-132059",TRUE,"1.1","Accepted","Rubiaceae","Myrmephytum","","beccarii","","","Elmer","kew-132059","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Myrmephytum selebicum","Myrmephytum","","selebicum",NA,NA,"","","kew-132062",TRUE,"1.1","Accepted","Rubiaceae","Myrmephytum","","selebicum","","","(Becc.) Becc.","kew-132062","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Myrocarpus emarginatus","Myrocarpus","","emarginatus",NA,NA,"","","tro-50198952",TRUE,"1.1","Accepted","Leguminosae","Myrocarpus","","emarginatus","","","A.L.B. Sartori & A.M.G. Azevedo","tro-50198952","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Myrocarpus fastigiatus","Myrocarpus","","fastigiatus",NA,NA,"","","ild-20569",TRUE,"1.1","Accepted","Leguminosae","Myrocarpus","","fastigiatus","","","Allemao","ild-20569","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Myrocarpus frondosus","Myrocarpus","","frondosus",NA,NA,"","","ild-20570",TRUE,"1.1","Accepted","Leguminosae","Myrocarpus","","frondosus","","","Allemao","ild-20570","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Myrocarpus venezuelensis","Myrocarpus","","venezuelensis",NA,NA,"","","ild-15050",TRUE,"1.1","Accepted","Leguminosae","Myrocarpus","","venezuelensis","","","Rudd","ild-15050","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Myrosma cannifolia","Myrosma","","cannifolia",NA,NA,"","","kew-255065",TRUE,"1.1","Accepted","Marantaceae","Myrosma","","cannifolia","","","L.f.","kew-255065","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Myrosmodes cochlearis","Myrosmodes","","cochlearis",NA,NA,"","","kew-132068",TRUE,"1.1","Accepted","Orchidaceae","Myrosmodes","","cochleare","","","Garay","kew-132068","Accepted",TRUE,FALSE,FALSE,2017-05-11
"Myrosmodes nubigena","Myrosmodes","","nubigena",NA,NA,"","","kew-132070",TRUE,"1.1","Accepted","Orchidaceae","Myrosmodes","","nubigenum","","","Rchb.f.","kew-132070","Accepted",TRUE,FALSE,FALSE,2017-05-11
"Myrosmodes paludosa","Myrosmodes","","paludosa",NA,NA,"","","kew-132071",TRUE,"1.1","Accepted","Orchidaceae","Myrosmodes","","paludosa","","","(Rchb.f.) P.Ortiz","kew-132071","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Myrospermum frutescens","Myrospermum","","frutescens",NA,NA,"","","ild-20571",TRUE,"1.1","Accepted","Leguminosae","Myrospermum","","frutescens","","","Jacq.","ild-20571","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Myrospermum sousanum","Myrospermum","","sousanum",NA,NA,"","","tro-13048665",TRUE,"1.1","Accepted","Leguminosae","Myrospermum","","sousanum","","","A. Delgado & M.C. Johnst.","tro-13048665","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Myrothamnus flabellifolia","Myrothamnus","","flabellifolia",NA,NA,"","","kew-2500994",TRUE,"1.1","Accepted","Myrothamnaceae","Myrothamnus","","flabellifolia","","","Welw.","kew-2500994","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Myrothamnus moschata","Myrothamnus","","moschata",NA,NA,"","","tro-21900003",TRUE,"1.1","Accepted","Myrothamnaceae","Myrothamnus","","moschatus","","","(Baill.) Baill.","tro-21900003","Accepted",TRUE,FALSE,FALSE,2017-05-11
"Myroxylon balsamum","Myroxylon","","balsamum",NA,NA,"","","ild-7152",TRUE,"1.1","Accepted","Leguminosae","Myroxylon","","balsamum","","","(L.) Harms","ild-7152","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Myroxylon peruiferum","Myroxylon","","peruiferum",NA,NA,"","","ild-20572",TRUE,"1.1","Accepted","Leguminosae","Myroxylon","","peruiferum","","","L.f.","ild-20572","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Myrrhidendron donnell","Myrrhidendron","","donnell",NA,NA,"","","tro-1703932",TRUE,"1.1","Accepted","Apiaceae","Myrrhidendron","","pennellii","","","J.M. Coult. & Rose","tro-1703932","Accepted",TRUE,FALSE,FALSE,2017-05-11
"Myrrhidendron glaucescens","Myrrhidendron","","glaucescens",NA,NA,"","","tro-1703625",TRUE,"1.1","Accepted","Apiaceae","Myrrhidendron","","glaucescens","","","(Benth.) J.M. Coult. & Rose","tro-1703625","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Myrrhidendron maxonii","Myrrhidendron","","maxonii",NA,NA,"","","tro-1701122",TRUE,"1.1","Accepted","Apiaceae","Myrrhidendron","","maxonii","","","J.M. Coult. & Rose","tro-1701122","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Myrrhidendron pennellii","Myrrhidendron","","pennellii",NA,NA,"","","tro-1703932",TRUE,"1.1","Accepted","Apiaceae","Myrrhidendron","","pennellii","","","J.M. Coult. & Rose","tro-1703932","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Myrrhis odorata","Myrrhis","","odorata",NA,NA,"","","kew-2363724",TRUE,"1.1","Accepted","Apiaceae","Myrrhis","","odorata","","","(L.) Scop.","kew-2363724","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Myrsine achradifolia","Myrsine","","achradifolia",NA,NA,"","","tro-22001603",TRUE,"1.1","Synonym","Primulaceae","Rapanea","","achradifolia","","","(F. Muell.) Mez","tro-50228893","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Myrsine africana","Myrsine","","africana",NA,NA,"","","kew-2502761",TRUE,"1.1","Accepted","Primulaceae","Myrsine","","africana","","","L.","kew-2502761","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Myrsine arenaria","Myrsine","","arenaria",NA,NA,"","","kew-2502791",TRUE,"1.1","Unresolved","Primulaceae","Myrsine","","arenaria","","","Jackes","kew-2502791","Unresolved",FALSE,FALSE,FALSE,2017-05-11
"Myrsine argentea","Myrsine","","argentea",NA,NA,"","","kew-2502790",TRUE,"1.1","Unresolved","Primulaceae","Myrsine","","argentea","","","Heenan & de Lange","kew-2502790","Unresolved",FALSE,FALSE,FALSE,2017-05-11
"Myrsine coriacea","Myrsine","","coriacea",NA,NA,"","","kew-2503287",TRUE,"1.1","Accepted","Primulaceae","Myrsine","","coriacea","","","(Sw.) R.Br. ex Roem. & Schult.","kew-2503287","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Myrsine crassifolia","Myrsine","","crassifolia",NA,NA,"","","tro-22001640",TRUE,"1.1","Synonym","Primulaceae","Rapanea","","crassifolia","","","(R. Br.) Mez","tro-50228927","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Myrsine faberi","Myrsine","","faberi",NA,NA,"","","tro-22002351",TRUE,"1.1","Accepted","Primulaceae","Myrsine","","faberi","","","(Mez) Pipoly & C. Chen","tro-22002351","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Myrsine ireneae","Myrsine","","ireneae",NA,NA,"","","kew-2503387",TRUE,"1.1","Unresolved","Primulaceae","Myrsine","","ireneae","","","Jackes","kew-2503387","Unresolved",FALSE,FALSE,FALSE,2017-05-11
"Myrsine kermadecensis","Myrsine","","kermadecensis",NA,NA,"","","tro-22000004",TRUE,"1.1","Synonym","Primulaceae","Suttonia","","kermadecensis","","","(Cheeseman) Cheeseman","tro-50229115","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Myrsine maximowiczii","Myrsine","","maximowiczii",NA,NA,"","","tro-50229132",TRUE,"1.1","Accepted","Primulaceae","Myrsine","","maximowiczii","","","(Koidz.) E. Walker","tro-50229132","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Myrsine mccomishii","Myrsine","","mccomishii",NA,NA,"","","tro-50302053",TRUE,"1.1","Accepted","Primulaceae","Myrsine","","mccomishii","","","(Sprague) Jackes","tro-50302053","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Myrsine myrtillina","Myrsine","","myrtillina",NA,NA,"","","tro-50302054",TRUE,"1.1","Accepted","Primulaceae","Myrsine","","myrtillina","","","(Mez) Jackes","tro-50302054","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Myrsine nummularia","Myrsine","","nummularia",NA,NA,"","","tro-22000005",TRUE,"1.1","Synonym","Primulaceae","Rapanea","","nummularia","","","(Hook. f.) W.R.B. Oliv.","tro-50229151","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Myrsine okabeana","Myrsine","","okabeana",NA,NA,"","","tro-50284431",TRUE,"1.1","Synonym","Primulaceae","Rapanea","","maximowiczii","var.","okabeana","(Tuyama) T. Yamaz.","tro-50229136","Unresolved",FALSE,FALSE,FALSE,2017-05-11
"Myrsine oliveri","Myrsine","","oliveri",NA,NA,"","","kew-2503094",TRUE,"1.1","Unresolved","Primulaceae","Myrsine","","oliveri","","","Allan","kew-2503094","Unresolved",FALSE,FALSE,FALSE,2017-05-11
"Myrsine platystigma","Myrsine","","platystigma",NA,NA,"","","tro-50229172",TRUE,"1.1","Synonym","Primulaceae","Rapanea","","platystigma","","","(F. Muell.) Mez","tro-50229173","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Myrsine porosa","Myrsine","","porosa",NA,NA,"","","tro-50229175",TRUE,"1.1","Synonym","Primulaceae","Rapanea","","porosa","","","(F. Muell.) Mez","tro-50229176","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Myrsine retusa","Myrsine","","retusa",NA,NA,"","","kew-2503171",TRUE,"1.1","Unresolved","Primulaceae","Myrsine","","retusa","","","Aiton","kew-2503171","Unresolved",FALSE,FALSE,FALSE,2017-05-11
"Myrsine seguinii","Myrsine","","seguinii",NA,NA,"","","tro-22002104",TRUE,"1.1","Accepted","Primulaceae","Myrsine","","seguinii","","","H. Lév.","tro-22002104","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Myrsine subsessilis","Myrsine","","subsessilis",NA,NA,"","","tro-50229197",TRUE,"1.1","Synonym","Primulaceae","Rapanea","","subsessilis","","","(F. Muell.) Mez","tro-50229198","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Myrsine umbellata","Myrsine","","umbellata",NA,NA,"","","tro-22001263",TRUE,"1.1","Accepted","Primulaceae","Myrsine","","umbellata","","","Mart.","tro-22001263","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Myrsine umbricola","Myrsine","","umbricola",NA,NA,"","","kew-2511862",TRUE,"1.1","Unresolved","Primulaceae","Myrsine","","umbricola","","","Heenan & de Lange","kew-2511862","Unresolved",FALSE,FALSE,FALSE,2017-05-11
"Myrsine variabilis","Myrsine","","variabilis",NA,NA,"","","tro-50229207",TRUE,"1.1","Synonym","Primulaceae","Rapanea","","variablis","","","(R. Br.) Mez","tro-50229208","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Myrtastrum rufopunctatum","Myrtastrum","","rufopunctatum",NA,NA,"","","kew-132110",TRUE,"1.1","Accepted","Myrtaceae","Myrtastrum","","rufopunctatum","","","(Pancher ex Brongn. & Gris) Burret","kew-132110","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Myrteola nummularia","Myrteola","","nummularia",NA,NA,"","","kew-132138",TRUE,"1.1","Accepted","Myrtaceae","Myrteola","","nummularia","","","(Lam.) O.Berg","kew-132138","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Myrtillocactus cochal","Myrtillocactus","","cochal",NA,NA,"","","tro-5100588",TRUE,"1.1","Accepted","Cactaceae","Myrtillocactus","","cochal","","","(Orcutt) Britton & Rose","tro-5100588","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Myrtillocactus geometrizans","Myrtillocactus","","geometrizans",NA,NA,"","","tro-5100156",TRUE,"1.1","Accepted","Cactaceae","Myrtillocactus","","geometrizans","","","(Mart. ex Pfeiff.) Console","tro-5100156","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Myrtillocactus schenckii","Myrtillocactus","","schenckii",NA,NA,"","","tro-5102334",TRUE,"1.1","Accepted","Cactaceae","Myrtillocactus","","schenckii","","","(J.A. Purpus) Britton & Rose","tro-5102334","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Myrtopsis myrtoidea","Myrtopsis","","myrtoidea",NA,NA,"","","kew-2510406",TRUE,"1.1","Unresolved","Rutaceae","Myrtopsis","","myrtoidea","","","(Baill.) Guillaumin","kew-2510406","Unresolved",FALSE,FALSE,FALSE,2017-05-11
"Myrtus communis","Myrtus","","communis",NA,NA,"","","kew-132410",TRUE,"1.1","Accepted","Myrtaceae","Myrtus","","communis","","","L.","kew-132410","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Myrtus nivelii","Myrtus","","nivelii",NA,NA,"","","kew-132671",TRUE,"1.1","Accepted","Myrtaceae","Myrtus","","nivelii","","","Batt. & Trab.","kew-132671","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Mysanthus uleanus","Mysanthus","","uleanus",NA,NA,"","","ild-39724",TRUE,"1.1","Accepted","Leguminosae","Mysanthus","","uleanus","","","(Harms) G.P.Lewis & A.Delgado","ild-39724","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Mystacidium aliceae","Mystacidium","","aliceae",NA,NA,"","","kew-132891",TRUE,"1.1","Accepted","Orchidaceae","Mystacidium","","aliceae","","","Bolus","kew-132891","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Mystacidium braybonae","Mystacidium","","braybonae",NA,NA,"","","kew-132899",TRUE,"1.1","Accepted","Orchidaceae","Mystacidium","","braybonae","","","Summerh.","kew-132899","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Mystacidium capense","Mystacidium","","capense",NA,NA,"","","kew-132902",TRUE,"1.1","Accepted","Orchidaceae","Mystacidium","","capense","","","(L.f.) Schltr.","kew-132902","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Mystacidium flanaganii","Mystacidium","","flanaganii",NA,NA,"","","kew-132922",TRUE,"1.1","Accepted","Orchidaceae","Mystacidium","","flanaganii","","","(Bolus) Bolus","kew-132922","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Mystropetalon thomii","Mystropetalon","","thomii",NA,NA,"","","tro-3000038",TRUE,"1.1","Accepted","Balanophoraceae","Mystropetalon","","thomii","","","Harv.","tro-3000038","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Mystroxylon aethiopicum","Mystroxylon","","aethiopicum",NA,NA,"","","kew-2372598",TRUE,"1.1","Synonym","Celastraceae","Cassine","","aethiopica","","","Thunb.","kew-2704236","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Mytilaria laosensis","Mytilaria","","laosensis",NA,NA,"","","tro-15100099",TRUE,"1.1","Accepted","Hamamelidaceae","Mytilaria","","laosensis","","","Lecomte","tro-15100099","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Myurella acuminata","Myurella","","acuminata",NA,NA,"","","tro-35171190",TRUE,"1.1","Accepted","Theliaceae","Myurella","","acuminata","","","Lindb. & Arnell","tro-35171190","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Myurella julacea","Myurella","","julacea",NA,NA,"","","tro-35171201",TRUE,"1.1","Accepted","Theliaceae","Myurella","","julacea","","","(Schwägr.) Schimp.","tro-35171201","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Myurella sibirica","Myurella","","sibirica",NA,NA,"","","tro-35171208",TRUE,"1.1","Accepted","Theliaceae","Myurella","","sibirica","","","(Müll. Hal.) Reimers","tro-35171208","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Myurella tenerrima","Myurella","","tenerrima",NA,NA,"","","tro-35171211",TRUE,"1.1","Accepted","Theliaceae","Myurella","","tenerrima","","","(Brid.) Lindb.","tro-35171211","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Myurium hochstetteri","Myurium","","hochstetteri",NA,NA,"","","tro-35171224",TRUE,"1.1","Accepted","Myuriaceae","Myurium","","hochstetteri","","","(Schimp.) Kindb.","tro-35171224","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Myuroclada maximowiczii","Myuroclada","","maximowiczii",NA,NA,"","","tro-35171244",TRUE,"1.1","Accepted","Brachytheciaceae","Myuroclada","","maximowiczii","","","(G.G. Borshch.) Steere & W.B. Schofield","tro-35171244","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Myxochlamys mullerensis","Myxochlamys","","mullerensis",NA,NA,"","","kew-347505",TRUE,"1.1","Accepted","Zingiberaceae","Myxochlamys","","mullerensis","","","A.Takano & Nagam.","kew-347505","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Myxopappus hereroensis","Myxopappus","","hereroensis",NA,NA,"","","gcc-7517",TRUE,"1.1","Accepted","Compositae","Myxopappus","","hereroensis","","","(O.Hoffm.) Källersjö","gcc-7517","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Myxopyrum hainanense","Myxopyrum","","hainanense",NA,NA,"","","kew-354710",TRUE,"1.1","Synonym","Oleaceae","Myxopyrum","","pierrei","","","Gagnep.","kew-354740","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Myxopyrum nervosum","Myxopyrum","","nervosum",NA,NA,"","","kew-354743",TRUE,"1.1","Accepted","Oleaceae","Myxopyrum","","nervosum","","","Blume","kew-354743","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Myxopyrum smilacifolium","Myxopyrum","","smilacifolium",NA,NA,"","","kew-354738",TRUE,"1.1","Accepted","Oleaceae","Myxopyrum","","smilacifolium","","","(Wall.) Blume","kew-354738","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Nabaluia angustifolia","Nabaluia","","angustifolia",NA,NA,"","","kew-132998",TRUE,"1.1","Accepted","Orchidaceae","Nabaluia","","angustifolia","","","de Vogel","kew-132998","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Nabalus alatus","Nabalus","","alatus",NA,NA,"","","gcc-106858",TRUE,"1.1","Accepted","Compositae","Nabalus","","alatus","","","Hook.","gcc-106858","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Nabalus albus","Nabalus","","albus",NA,NA,"","","gcc-126682",TRUE,"1.1","Accepted","Compositae","Nabalus","","albus","","","(L.) Hook.","gcc-126682","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Nabalus altissimus","Nabalus","","altissimus",NA,NA,"","","gcc-120814",TRUE,"1.1","Accepted","Compositae","Nabalus","","altissimus","","","(L.) Hook.","gcc-120814","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Nabalus asper","Nabalus","","asper",NA,NA,"","","gcc-121668",TRUE,"1.1","Accepted","Compositae","Nabalus","","asper","","","(Michx.) Torr. & A.Gray","gcc-121668","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Nabalus autumnalis","Nabalus","","autumnalis",NA,NA,"","","tro-100376081",TRUE,"1.1","Accepted","Compositae","Nabalus","","autumnalis","","","(Walter) Weakley","tro-100376081","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Nabalus barbatus","Nabalus","","barbatus",NA,NA,"","","gcc-13165",TRUE,"1.1","Accepted","Compositae","Nabalus","","barbatus","","","(Torr. & A.Gray) A.Heller","gcc-13165","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Nabalus boottii","Nabalus","","boottii",NA,NA,"","","gcc-121866",TRUE,"1.1","Synonym","Compositae","Prenanthes","","boottii","","","(DC.) A.Gray","gcc-99058","Unresolved",FALSE,FALSE,FALSE,2017-05-11
"Nabalus carrii","Nabalus","","carrii",NA,NA,"","","tro-100376082",TRUE,"1.1","Accepted","Compositae","Nabalus","","carrii","","","(Singhurst, O'Kennon & W.C. Holmes) Weakley","tro-100376082","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Nabalus crepidineus","Nabalus","","crepidineus",NA,NA,"","","gcc-18120",TRUE,"1.1","Accepted","Compositae","Nabalus","","crepidineus","","","(Michx.) DC.","gcc-18120","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Nabalus cylindricus","Nabalus","","cylindricus",NA,NA,"","","gcc-23517",TRUE,"1.1","Synonym","Compositae","Nabalus","","roanensis","","","Chick.","gcc-88966","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Nabalus racemosus","Nabalus","","racemosus",NA,NA,"","","gcc-19913",TRUE,"1.1","Accepted","Compositae","Nabalus","","racemosus","","","(Michx.) Hook.","gcc-19913","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Nabalus roanensis","Nabalus","","roanensis",NA,NA,"","","gcc-88966",TRUE,"1.1","Accepted","Compositae","Nabalus","","roanensis","","","Chick.","gcc-88966","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Nabalus sagittatus","Nabalus","","sagittatus",NA,NA,"","","gcc-35319",TRUE,"1.1","Accepted","Compositae","Nabalus","","sagittatus","","","(A.Gray) Rydb.","gcc-35319","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Nabalus serpentarius","Nabalus","","serpentarius",NA,NA,"","","gcc-8081",TRUE,"1.1","Accepted","Compositae","Nabalus","","serpentarius","","","(Pursh) Hook.","gcc-8081","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Nabalus tatarinowii","Nabalus","","tatarinowii",NA,NA,"","","gcc-6540",TRUE,"1.1","Accepted","Compositae","Nabalus","","tatarinowii","","","(Maxim.) Nakai","gcc-6540","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Nabalus trifoliolatus","Nabalus","","trifoliolatus",NA,NA,"","","gcc-102068",TRUE,"1.1","Accepted","Compositae","Nabalus","","trifoliolatus","","","Cass.","gcc-102068","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Nablonium calyceroides","Nablonium","","calyceroides",NA,NA,"","","gcc-10952",TRUE,"1.1","Accepted","Compositae","Nablonium","","calyceroides","","","Cass.","gcc-10952","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Nageia fleuryi","Nageia","","fleuryi",NA,NA,"","","kew-2382091",TRUE,"1.1","Accepted","Podocarpaceae","Nageia","","fleuryi","","","(Hickel) de Laub.","kew-2382091","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Nageia formosensis","Nageia","","formosensis",NA,NA,"","","kew-2382090",TRUE,"1.1","Accepted","Podocarpaceae","Nageia","","formosensis","","","(Dummer) C.N.Page","kew-2382090","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Nageia motleyi","Nageia","","motleyi",NA,NA,"","","kew-2382063",TRUE,"1.1","Accepted","Podocarpaceae","Nageia","","motleyi","","","(Parl.) de Laub.","kew-2382063","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Nageia nagi","Nageia","","nagi",NA,NA,"","","kew-2382061",TRUE,"1.1","Accepted","Podocarpaceae","Nageia","","nagi","","","(Thunb.) Kuntze","kew-2382061","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Nageia nankoensis","Nageia","","nankoensis",NA,NA,"","","kew-2381970",TRUE,"1.1","Synonym","Podocarpaceae","Nageia","","formosensis","","","(Dummer) C.N.Page","kew-2382090","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Nageia wallichiana","Nageia","","wallichiana",NA,NA,"","","kew-2381872",TRUE,"1.1","Accepted","Podocarpaceae","Nageia","","wallichiana","","","(C.Presl) Kuntze","kew-2381872","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Najas arguta","Najas","","arguta",NA,NA,"","","kew-308223",TRUE,"1.1","Accepted","Hydrocharitaceae","Najas","","arguta","","","Kunth","kew-308223","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Najas browniana","Najas","","browniana",NA,NA,"","","kew-308230",TRUE,"1.1","Accepted","Hydrocharitaceae","Najas","","browniana","","","Rendle","kew-308230","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Najas canadensis","Najas","","canadensis",NA,NA,"","","kew-308232",TRUE,"1.1","Synonym","Hydrocharitaceae","Najas","","flexilis","","","(Willd.) Rostk. & W.L.E.Schmidt","kew-308239","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Najas chinensis","Najas","","chinensis",NA,NA,"","","kew-308234",TRUE,"1.1","Accepted","Hydrocharitaceae","Najas","","chinensis","","","N.Z.Wang","kew-308234","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Najas conferta","Najas","","conferta",NA,NA,"","","kew-308235",TRUE,"1.1","Accepted","Hydrocharitaceae","Najas","","conferta","","","(A.Braun) A.Braun","kew-308235","Accepted",FALSE,FALSE,FALSE,2017-05-11
"Najas filifolia","Najas","","filifolia",NA,NA,"","","kew-308238",TRUE,"1.1","Accepted","Hydrocharitaceae","Najas","","filifolia","","","R.R.Haynes","kew-308238","Accepted",FALSE,FALSE,FALSE,2017-05-11
